,Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation,Total
2297,28460,28460,"viandes, œufs, poissons",viandes crues,"Porc, escalope de jambon, crue","Pork, ham escalope, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2298,28461,28461,"viandes, œufs, poissons",viandes cuites,"Porc, escalope de jambon, cuite","Pork, ham escalope, cooked",11.066956,1.1608846,0.58676545,0.26967653,0.046707833,0.094517115,13.225507527999998
2299,28204,28204,"viandes, œufs, poissons",viandes crues,"Porc, filet mignon, cru","Pork filet mignon, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2300,28203,28203,"viandes, œufs, poissons",viandes cuites,"Porc, filet mignon, cuit","Pork filet mignon, cooked",11.066956,1.1608846,0.58676545,0.26967653,0.046707833,0.094517115,13.225507527999998
2301,28201,28201,"viandes, œufs, poissons",viandes crues,"Porc, filet, maigre, cru","Pork tenderloin, lean, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2302,28202,28202,"viandes, œufs, poissons",viandes cuites,"Porc, filet, maigre, en rôti, cuit","Pork tenderloin roast, cooked",11.066956,1.1608846,0.58676545,0.26967653,0.046707833,0.094517115,13.225507527999998
2303,28471,28471,"viandes, œufs, poissons",viandes crues,"Porc, gorge, découennée, crue","Pork, jowl, rindless, raw",5.587654,0.27620305,0.27564225,0.20468657,0.036974137,0.0066875618,6.387847568799999
2304,28472,28472,"viandes, œufs, poissons",viandes crues,"Porc, hachage sans jarret, sans bateau, découenné, dégraisssé, désossé, cru","Pork, shoulder lower half, without rind, fat and bone, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2305,28473,28473,"viandes, œufs, poissons",viandes crues,"Porc, jambon sans jarret, sans bateau, découenné, dégraisssé, désossé, cru","Pork, way leg, without rind, fat and bone, raw",10.950817,1.148702,0.58060782,0.26684649,0.046217671,0.08872985,13.081920831000003
2306,28474,28474,"viandes, œufs, poissons",viandes crues,"Porc, jambonneau arrière, découenné, dégraisssé, désossé, cru","Pork, knuckle oh ham, without rind, fat and bone, raw",8.7606538,0.86932334,0.473707,0.26077877,0.046217671,0.08872985,10.499410431
2307,28004,28004,"viandes, œufs, poissons",viandes crues,"Porc, jarret, cru","Pork, knuckle or shank, raw",8.7606538,0.86932334,0.473707,0.26077877,0.046217671,0.08872985,10.499410431
2308,28003,28003,"viandes, œufs, poissons",viandes crues,"Porc, longe, crue","Pork loin, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2309,28007,28007,"viandes, œufs, poissons",viandes cuites,"Porc, longe, cuite","Pork loin, cooked",11.066956,1.1608846,0.58676545,0.26967653,0.046707833,0.094517115,13.225507527999998
2310,28476,28476,"viandes, œufs, poissons",viandes crues,"Porc, maigre 80/20, cru","Pork, 80/20 trimming, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2311,28475,28475,"viandes, œufs, poissons",viandes crues,"Porc, maigre 90/10, cru","Pork, 90/10 trimming, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2312,28477,28477,"viandes, œufs, poissons",viandes crues,"Porc, palette, découennée, dégraisssée, désossée, crue","Pork, shoulder upper half, without rind, fat and bone, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2313,28479,28479,"viandes, œufs, poissons",viandes crues,"Porc, poitrine cutter, sans mouille, crue","Pork, belly, flank removed, raw",5.587654,0.27620305,0.27564225,0.20468657,0.036974137,0.0066875618,6.387847568799999
2314,28002,28002,"viandes, œufs, poissons",viandes crues,"Porc, poitrine, crue","Pork, belly, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2315,28480,28480,"viandes, œufs, poissons",viandes crues,"Porc, rôti filet avec chaînette, cru","Prok, eye of shortloin, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2316,28300,28300,"viandes, œufs, poissons",viandes crues,"Porc, rôti, cru","Pork, roast, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2317,28301,28301,"viandes, œufs, poissons",viandes cuites,"Porc, rôti, cuit","Pork, roast, cooked",11.066956,1.1608846,0.58676545,0.26967653,0.046707833,0.094517115,13.225507527999998
2318,28102,28102,"viandes, œufs, poissons",viandes crues,"Porc, rouelle de jambon, crue","Pork, round steak, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2319,28103,28103,"viandes, œufs, poissons",viandes cuites,"Porc, rouelle de jambon, cuite","Pork, round steak, cooked",11.066956,1.1608846,0.58676545,0.26967653,0.046707833,0.094517115,13.225507527999998
2320,28401,28401,"viandes, œufs, poissons",viandes cuites,"Porc, travers, braisé","Pork, spare-ribs, braised",11.066956,1.0981787,0.59841361,0.32943057,0.058384791,0.1981576,13.349521270999999
2321,28400,28400,"viandes, œufs, poissons",viandes crues,"Porc, travers, cru","Pork, spare-ribs, raw",8.7606538,0.86932334,0.473707,0.26077877,0.046217671,0.08872985,10.499410431
2322,36014,36014,"viandes, œufs, poissons",viandes crues,"Poule, cuisse, crue","Chicken, stewing, leg, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2323,36001,36001,"viandes, œufs, poissons",viandes crues,"Poule, viande ,crue","Hen, meat only, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2324,36000,36000,"viandes, œufs, poissons",viandes crues,"Poule, viande et peau, crue","Hen, meat and skin, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2325,36007,36007,"viandes, œufs, poissons",viandes crues,"Poulet (var. blanc), viande et peau, cru","Chicken, white race, meat and skin, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2326,36020,36020,"viandes, œufs, poissons",viandes crues,"Poulet éviscéré sans abats, cru","Chicken, eviscerated without offal, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2327,36008,36008,"viandes, œufs, poissons",viandes crues,"Poulet fermier, viande et peau, cru","Chicken, free-range, meat and skin, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2328,36023,36023,"viandes, œufs, poissons",viandes crues,"Poulet, aile, viande et peau, cru","Chicken, wing, meat and skin, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2329,36033,36033,"viandes, œufs, poissons",viandes cuites,"Poulet, aile, viande et peau, rôti/cuit au four","Chicken, wing, meat and skin, roasted/baked",6.8553024,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325664922
2330,36027,36027,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, croquette panée ou nuggets","Chicken, nugget, breaded croquette",4.6337084,0.58939599,0.47645133,0.20797654,0.037393191,0.092756569,6.037682019999998
2331,36031,36031,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande et peau, bouilli/cuit à l'eau","Chicken, leg, meat and skin, boiled/cooked in water",6.8553024,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325664922
2332,36002,36002,"viandes, œufs, poissons",viandes crues,"Poulet, cuisse, viande et peau, cru","Chicken, leg, meat and skin, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2333,36004,36004,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande et peau, rôtie/cuite au four","Chicken, leg, meat and skin, roasted/baked",6.8553024,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325664922
2334,36030,36030,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande, bouilli/cuit à l'eau","Chicken leg, meat, boiled/cooked in water",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2335,36024,36024,"viandes, œufs, poissons",viandes crues,"Poulet, cuisse, viande, cru","Chicken, leg, meat, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2336,36006,36006,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande, rôti/cuit au four","Chicken leg, meat, roasted/baked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2337,36036,36036,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, escalope panée","Turkey, breaded escalope",6.8458131,1.315139,0.36755293,0.38895426,0.049503719,0.094922468,9.061885477
2338,36017,36017,"viandes, œufs, poissons",viandes crues,"Poulet, filet, sans peau, cru","Chicken, breast, without skin, raw",5.1782298,1.0798426,0.27564225,0.24399676,0.036974137,0.0066875618,6.8213731088
2339,36018,36018,"viandes, œufs, poissons",viandes cuites,"Poulet, filet, sans peau, cuit","Chicken, breast, without skin, cooked",6.8553024,1.429571,0.36491446,0.32301996,0.048948946,0.094922468,9.116679234
2340,36019,36019,"viandes, œufs, poissons",viandes crues,"Poulet, haut de cuisse, viande, cru","Chicken high leg, meat, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2341,36035,36035,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, manchons marinés, rôtis/cuits au four","Chicken, marinated wing, roasted/baked",5.2327375,1.0410486,0.34701752,0.29375962,0.046741489,0.17479886,7.136103589
2342,36022,36022,"viandes, œufs, poissons",viandes crues,"Poulet, pilon, cru","Chicken, drumstick, raw",5.1782298,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.9792327610000005
2343,36029,36029,"viandes, œufs, poissons",viandes crues,"Poulet, poitrine, viande et peau, cru","Chicken, breast, meat and skin, raw",5.1782298,1.0798426,0.27564225,0.24399676,0.036974137,0.0066875618,6.8213731088
2344,36032,36032,"viandes, œufs, poissons",viandes cuites,"Poulet, poitrine, viande et peau, rôti/cuit au four","Chicken, breast, meat and skin, roasted/baked",6.8553024,1.429571,0.36491446,0.32301996,0.048948946,0.094922468,9.116679234
2345,36016,36016,"viandes, œufs, poissons",viandes crues,"Poulet, viande et peau, cru","Chicken, meat and skin, raw",4.1425839,0.82416344,0.27564225,0.23303866,0.036974137,0.0066875618,5.519089948799999
2346,36005,36005,"viandes, œufs, poissons",viandes cuites,"Poulet, viande et peau, rôti/cuit au four","Chicken, meat and skin, roasted/baked",5.484242,1.0910851,0.36491446,0.30851287,0.048948946,0.094922468,7.392625844
2347,36003,36003,"viandes, œufs, poissons",viandes crues,"Poulet, viande, crue","Chicken, meat, raw",4.1425839,0.82416344,0.27564225,0.23303866,0.036974137,0.0066875618,5.519089948799999
2348,20591_1,20591,"viandes, œufs, poissons",substituts de viande,Protéine de soja texturée,"Soy protein, textured, rehydrated, from soy flour",0.27742803,0.13142159,0.073379437,0.078981326,0.0046353496,0,0.5658457326
2349,20591_2,20591,"viandes, œufs, poissons",substituts de viande,"Protéine de soja texturée, réhydratée","Soy protein, textured, dehydrated, from soy flour",0.68670304,0.17418601,0.18163227,0.19549817,0.011473638,0,1.2494931280000001
2350,8933,8933,"viandes, œufs, poissons",charcuteries,"Quenelle de poisson, crue","Fish quenelle, raw",4.6617044,0.16579332,0.27115799,0.48211895,0.037393191,0.0066875618,5.624855412799999
2351,8932,8932,"viandes, œufs, poissons",charcuteries,"Quenelle de poisson, en sauce","Fish quenelle, in sauce",4.6617044,0.16579332,0.27115799,0.48211895,0.037393191,0.092756569,5.710924419999999
2352,8903,8903,"viandes, œufs, poissons",charcuteries,"Quenelle de veau, en sauce","Veal quenelle, in sauce",5.270421,0.18649891,0.27116257,0.2141436,0.037393191,0.092756569,6.0723758399999985
2353,8910,8910,"viandes, œufs, poissons",charcuteries,"Quenelle de volaille, crue","Poultry quenelle, raw",4.9224597,0.60378445,0.27116934,0.25604452,0.037393191,0.0066875618,6.097538762799999
2354,8912,8912,"viandes, œufs, poissons",charcuteries,"Quenelle de volaille, en sauce","Poultry quenelle, in sauce",4.9224597,0.60378445,0.27116934,0.25604452,0.037393191,0.092756569,6.183607769999999
2355,8937,8937,"viandes, œufs, poissons",charcuteries,"Quenelle nature, crue","Quenelle, plain, raw",1.9336566,0.16946815,0.27119383,0.20565144,0.037393191,0.0066875618,2.6240507728000004
2356,26052,26052,"viandes, œufs, poissons",poissons crus,"Raie, crue","Ray, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2357,26073,26073,"viandes, œufs, poissons",poissons cuits,"Raie, cuite au court-bouillon","Ray, cooked in an aromatic stock",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2358,26031,26031,"viandes, œufs, poissons",poissons cuits,"Raie, rôtie/cuite au four","Ray, roasted/baked",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2359,26063,26063,"viandes, œufs, poissons",poissons crus,"Rascasse, crue","Spiny scorpionfish, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2360,26148,26148,"viandes, œufs, poissons",poissons cuits,"Rascasse, cuite à la vapeur","Spiny scorpionfish, steamed",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2361,26162,26162,"viandes, œufs, poissons",poissons crus,"Requin, cru","Shark, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2362,8026,8026,"viandes, œufs, poissons",charcuteries,Rillettes de canard,"Rillettes, duck",4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2363,8083,8083,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de maquereau,"Rillettes, mackerel",5.7747393,0.19564152,0.18375262,0.70280204,0.017320377,0.0066875618,6.880943418799999
2364,8080,8080,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de poisson,"Rillette, fish",2.0436672,0.22468321,0.18375262,0.37417848,0.017320377,0.0066875618,2.8502894487999995
2365,8040,8040,"viandes, œufs, poissons",charcuteries,Rillettes de poulet,"Rillettes, poultry",4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2366,8081,8081,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de saumon,"Rillettes, salmon",5.7747393,0.19564152,0.18375262,0.70280204,0.017320377,0.0066875618,6.880943418799999
2367,8082,8082,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de thon,"Rillettes, tuna",2.0436672,0.22468321,0.18375262,0.37417848,0.017320377,0.0066875618,2.8502894487999995
2368,8010,8010,"viandes, œufs, poissons",charcuteries,Rillettes de Tours,Rillettes from Tours,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2369,8030,8030,"viandes, œufs, poissons",charcuteries,Rillettes d'oie,"Rillettes, goose",4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2370,8015,8015,"viandes, œufs, poissons",charcuteries,Rillettes du Mans,Rillettes from Mans,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2371,8025,8025,"viandes, œufs, poissons",charcuteries,Rillettes pur oie,"Rillettes, pure goose",4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2372,8001,8001,"viandes, œufs, poissons",charcuteries,Rillettes pur porc,"Rillettes, pure pork",4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2373,8000,8000,"viandes, œufs, poissons",charcuteries,Rillettes traditionnelles de porc,"Rillettes, pork",4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2374,40302,40302,"viandes, œufs, poissons",viandes crues,"Ris, agneau, cru","Sweetbread, lamb, raw",26.328937,0.043217288,0.34455281,0.24785842,0.046217671,0.08872985,27.099513039
2375,40303,40303,"viandes, œufs, poissons",viandes cuites,"Ris, agneau, cuit","Sweetbread, lamb, cooked",36.089279,0.059238273,0.47228122,0.33974147,0.063350922,0.2076917,37.23158258499999
2376,40305,40305,"viandes, œufs, poissons",viandes cuites,"Ris, veau, braisé ou sauté/poêlé","Sweetbread, calf, sautéed/pan-fried",29.548709,0.09951554,0.47217522,0.34666437,0.063350922,0.21009088,30.740505931999998
2377,40304,40304,"viandes, œufs, poissons",viandes crues,"Ris, veau, cru","Sweetbread, calf, raw",21.547621,0.07156866,0.34455281,0.25230205,0.046217671,0.08872985,22.350992041
2378,40406,40406,"viandes, œufs, poissons",viandes cuites,"Rognon, agneau, braisé","Kidney, lamb, braised",28.871423,0.047390619,0.37782497,0.27179318,0.050680738,0.0952357,29.714348207
2379,40407,40407,"viandes, œufs, poissons",viandes crues,"Rognon, agneau, cru","Kidney, lamb, raw",21.06315,0.03457383,0.27564225,0.19828674,0.036974137,0.0066875618,21.6153145188
2380,40402,40402,"viandes, œufs, poissons",viandes crues,"Rognon, boeuf, cru","Kidney, beef, raw",21.517062,0.052216317,0.27564225,0.20049102,0.036974137,0.0066875618,22.0890732858
2381,40403,40403,"viandes, œufs, poissons",viandes cuites,"Rognon, boeuf, cuit","Kidney, beef, cooked",29.493605,0.071573312,0.37782497,0.2748146,0.050680738,0.0952357,30.36373432
2382,40404,40404,"viandes, œufs, poissons",viandes crues,"Rognon, porc, cru","Kidney, pork, raw",1.4809702,0.10371786,0.27564225,0.19330089,0.036974137,0.0066875618,2.0972928988
2383,40405,40405,"viandes, œufs, poissons",viandes cuites,"Rognon, porc, cuit","Kidney, pork, cooked",2.0299774,0.14216688,0.37782497,0.26495903,0.050680738,0.0952357,2.9608447179999997
2384,40408,40408,"viandes, œufs, poissons",viandes cuites,"Rognon, veau, braisé ou sauté/poêlé","Kidney, veal, sautéed/pan-fried",23.641611,0.079895596,0.37786578,0.27749789,0.050680738,0.097634873,24.525185877000002
